,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,74576000.0,65130000.0,48547000.0,51975000.0
Capital Surplus,693887000.0,670264000.0,647884000.0,660771000.0
Total Liab,903114000.0,748947000.0,716602000.0,738314000.0
Total Stockholder Equity,2339119000.0,2212668000.0,2063939000.0,1983018000.0
Other Current Liab,44076000.0,38469000.0,33579000.0,65771000.0
Total Assets,3242233000.0,2961615000.0,2780541000.0,2721332000.0
Common Stock,57000.0,57000.0,56000.0,56000.0
Other Current Assets,2856000.0,3500000.0,1646000.0,5061000.0
Retained Earnings,1687253000.0,1571597000.0,1456926000.0,1347880000.0
Other Liab,95987000.0,73985000.0,65804000.0,66722000.0
Good Will,386508000.0,335477000.0,210881000.0,211956000.0
Treasury Stock,-42078000.0,-29250000.0,-40927000.0,-25689000.0
Other Assets,291946000.0,125373000.0,118296000.0,121414000.0
Cash,1266614000.0,1283233000.0,1372829000.0,1322143000.0
Total Current Liabilities,632547000.0,522948000.0,463761000.0,465950000.0
Deferred Long Term Asset Charges,104057000.0,96115000.0,90188000.0,92454000.0
Other Stockholder Equity,-41901000.0,-29073000.0,-40750000.0,-25512000.0
Property Plant Equipment,369509000.0,370117000.0,372099000.0,398205000.0
Total Current Assets,2092194000.0,2038018000.0,2004718000.0,1912782000.0
Long Term Investments,27500000.0,27500000.0,26000000.0,25000000.0
Net Tangible Assets,1878035000.0,1812061000.0,1804511000.0,1719087000.0
Net Receivables,755588000.0,682236000.0,585041000.0,501062000.0
Long Term Debt,25024000.0,29000.0,25032000.0,25038000.0
Accounts Payable,8086000.0,9712000.0,7168000.0,10189000.0
Short Long Term Debt,,25000000.0,,
Short Term Investments,,,,60007000.0
